Customer_ID,Last_Purchase_Date,Days_Since_Last_Purchase,Churn,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Total_Revenue,Avg_Order_Value,Total_Orders,Avg_Basket_Size,Monthly_Spend,CLV,Repeat_Purchase_Rate,Weekend_Ratio,Quarterly_Spend,Customer_Age,Loyalty_Score,Gender_Female,Gender_Male,Gender_Other,Country_Australia,Country_Canada,Country_France,Country_Germany,Country_India,Country_UAE,Country_UK,Country_USA,Preferred_Category_Beauty,Preferred_Category_Books,Preferred_Category_Clothing,Preferred_Category_Electronics,Preferred_Category_Grocery,Preferred_Category_Home & Kitchen,Preferred_Category_Sports,Preferred_Category_Toys,Preferred_Payment_COD,Preferred_Payment_Credit Card,Preferred_Payment_Debit Card,Preferred_Payment_Net Banking,Preferred_Payment_UPI,Preferred_Payment_Wallet,Cluster,Segment,PCA1,PCA2
C01518,2024-09-10,112,1,112,2,349.78,2,1,1,4,349.78,174.89,2,1.0,22.76225596529284,29.14833333333333,1,0.0,,23.0,2.7,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,3,New Customers,-2.0147496501099718,-0.6006191707889091
C01519,2024-12-18,13,0,13,17,30020.79,3,4,4,11,30020.79,1765.9288235294118,17,4.411764705882353,10850.88795180723,2501.7325,1,0.2941176470588235,30020.79,44.0,5.6,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,1,VIP Customers,1.542284831371182,0.778815170667013
C01520,2024-11-23,38,0,38,3,3616.91,2,1,1,4,3616.91,1205.6366666666663,3,4.666666666666667,1323.259756097561,301.40916666666664,1,0.6666666666666666,3616.91,57.0,8.5,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,2,At-Risk Customers,-1.415769726424683,2.303932521597649
C01521,2024-12-17,14,0,14,8,27757.1926,3,3,4,10,27757.1926,3469.649075,8,6.75,10408.947225,2313.099383333333,1,0.25,27757.1926,51.0,3.6,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,4,Loyal Customers,0.6912819137745054,-0.2112110464673526
C01522,2024-12-31,0,0,0,8,9882.85,5,3,2,10,9882.85,1235.35625,8,3.75,3369.153409090909,823.5708333333333,1,0.125,9882.85,29.0,0.8,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,3,New Customers,-0.5482007287741432,-1.5728962819109917
C01523,2024-12-28,3,0,3,8,14057.93,4,3,3,10,14057.93,1757.24125,8,5.5,4792.476136363637,1171.4941666666666,1,0.375,14057.93,62.0,6.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2,At-Risk Customers,-0.21636094666528538,1.0244695009342444
C01524,2024-07-03,181,1,181,2,2698.7200000000003,1,1,1,3,2698.7200000000003,1349.36,2,3.0,202.91127819548876,224.89333333333332,1,0.0,,24.0,3.8,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,3,New Customers,-2.0643006851269896,-0.05908962152353921
C01525,2024-12-25,6,0,6,24,44107.17,4,5,5,14,44107.17,1837.79875,24,4.333333333333333,15036.535227272729,3675.5975,1,0.2916666666666667,44107.17,27.0,2.9,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1,VIP Customers,3.054301359823779,-0.6128813628472278
C01526,2024-02-21,314,1,314,2,1944.34,1,1,1,3,1944.34,972.17,2,6.5,177.2954407294833,162.02833333333334,1,0.0,,62.0,2.7,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0,Lost Customers,-2.5614021636523883,-0.6176831887148496
C01527,2024-12-21,10,0,10,23,38508.06,3,5,5,13,38508.06,1674.2634782608695,23,4.869565217391305,13591.080000000002,3209.005,1,0.217391304347826,38508.06,34.0,1.1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1,VIP Customers,2.555821397552407,-1.501870603557303
C01528,2024-12-29,2,0,2,18,52970.45,5,5,5,15,52970.45,2942.802777777778,18,6.5,21474.506756756757,4414.204166666666,1,0.3333333333333333,52970.45,43.0,6.5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1,VIP Customers,3.278118375371055,1.1769646643220302
C01529,2024-12-27,4,0,4,15,29813.7426,4,4,4,12,29813.7426,1987.58284,15,5.266666666666667,12086.652405405406,2484.47855,1,0.2666666666666666,29813.7426,38.0,7.5,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,VIP Customers,1.4254900675627413,1.7342069417274182
C01530,2024-03-27,279,1,279,3,6029.030000000001,1,1,2,4,6029.030000000001,2009.676666666667,3,3.6666666666666665,356.0450787401575,502.41916666666674,1,0.0,,45.0,4.7,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0,Lost Customers,-2.066685273778336,0.37713318910979915
C01531,2024-12-29,2,0,2,9,20162.01,5,3,3,11,20162.01,2240.2233333333334,9,4.0,7958.688157894738,1680.1675,1,0.1111111111111111,20162.01,63.0,5.1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2,At-Risk Customers,0.28330455633880836,0.5583539339414105
C01532,2024-12-22,9,0,9,14,25575.18,3,4,4,11,25575.18,1826.7985714285717,14,5.285714285714286,9964.355844155843,2131.2650000000003,1,0.2857142857142857,25575.18,19.0,1.2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,4,Loyal Customers,0.9786058423718657,-1.4142233495348526
C01533,2024-12-20,11,0,11,11,13557.67,3,3,3,9,13557.67,1232.5154545454543,11,3.909090909090909,4621.932954545455,1129.805833333333,1,0.1818181818181818,13557.67,60.0,1.4,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,3,New Customers,-0.09631850134925815,-1.2838060630333794
C01534,2024-12-31,0,0,0,12,33254.11,5,4,4,13,33254.11,2771.175833333333,12,6.083333333333333,11466.93448275862,2771.175833333333,1,0.1666666666666666,33254.11,18.0,5.4,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,4,Loyal Customers,1.438514906541316,0.6761484076712879
C01535,2024-12-30,1,0,1,19,47920.4352,5,5,5,15,47920.4352,2522.1281684210526,19,6.157894736842105,17320.63922891566,3993.3696,1,0.4736842105263157,47920.4352,68.0,1.4,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1,VIP Customers,2.9534504287467005,-1.369217896041454
C01536,2024-12-18,13,0,13,5,7669.1,3,2,2,7,7669.1,1533.8200000000002,5,4.2,2805.768292682927,639.0916666666668,1,0.0,7669.1,53.0,5.7,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2,At-Risk Customers,-0.9252812961527377,0.8906693571008051
C01537,2024-12-25,6,0,6,9,21040.11,4,3,3,10,21040.11,2337.79,9,5.111111111111111,7172.764772727273,1753.3425,1,0.3333333333333333,21040.11,68.0,6.5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,2,At-Risk Customers,0.3448979666539016,1.2580010694429238
C01538,2024-08-20,133,1,133,3,6097.3,2,1,2,5,6097.3,2032.4333333333332,3,6.666666666666667,470.2287917737789,508.10833333333335,1,0.3333333333333333,,43.0,6.6,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2,At-Risk Customers,-1.568229886409828,1.339280243551476
C01539,2024-12-13,18,0,18,11,27631.0,3,3,4,10,27631.0,2511.909090909091,11,5.0,9419.659090909094,2302.583333333333,1,0.1818181818181818,27631.0,46.0,3.7,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,4,Loyal Customers,0.8935803125663976,-0.16357441114413995
C01540,2024-08-26,127,1,127,5,7537.78,2,2,2,6,7537.78,1507.556,5,4.0,456.8351515151515,628.1483333333334,1,0.2,,38.0,6.3,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,2,At-Risk Customers,-1.3009903074348148,1.1842510848717036
C01541,2024-12-31,0,0,0,24,36347.69,5,5,5,15,36347.69,1514.4870833333334,24,5.125,13297.935365853658,3028.974166666667,1,0.25,36347.69,28.0,6.6,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1,VIP Customers,2.5607825329637084,1.260555768737311
C01542,2024-12-23,8,0,8,9,21770.93,3,3,4,10,21770.93,2418.992222222222,9,4.555555555555555,8267.441772151898,1814.2441666666664,1,0.3333333333333333,21770.93,57.0,3.2,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,4,Loyal Customers,0.3597924472789294,-0.39839006649697584
C01543,2024-09-21,101,1,101,5,3481.96,2,2,1,5,3481.96,696.392,5,4.6,217.6225,290.16333333333336,1,0.4,,28.0,1.6,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,3,New Customers,-1.5448303390225024,-1.1611736199255396
C01544,2024-09-01,121,1,121,5,9204.8978,2,2,2,6,9204.8978,1840.97956,5,5.0,627.6066681818182,767.0748166666668,1,0.2,,53.0,6.3,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,2,At-Risk Customers,-1.1639309419446238,1.1807997600108415
C01545,2024-12-08,23,0,23,9,18411.22,2,3,3,8,18411.22,2045.6911111111112,9,4.333333333333333,6422.518604651164,1534.2683333333334,1,0.5555555555555556,18411.22,66.0,3.2,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,4,Loyal Customers,0.07409101533278731,-0.3916273576631739
C01546,2023-12-27,370,1,370,2,2537.28,1,1,1,3,2537.28,1268.64,2,3.0,198.74255874673625,211.44,1,0.0,,56.0,3.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,Lost Customers,-2.6995816012671097,-0.472346566247958
C01547,2024-03-31,275,1,275,3,4977.97,1,1,1,3,4977.97,1659.3233333333335,3,6.666666666666667,362.4735436893204,414.8308333333334,1,0.3333333333333333,,57.0,6.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0,Lost Customers,-2.115854439593752,1.0316256056413418
C01548,2024-12-27,4,0,4,16,29810.16,4,4,4,12,29810.16,1863.135,16,5.25,10398.893023255814,2484.18,1,0.3125,29810.16,52.0,6.4,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1,VIP Customers,1.4896533313741909,1.1818486677971953
C01549,2024-12-30,1,0,1,9,17168.190000000002,5,3,3,11,17168.190000000002,1907.5766666666668,9,3.7777777777777777,6603.150000000001,1430.6825,1,0.1111111111111111,17168.190000000002,51.0,2.4,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,4,Loyal Customers,0.050974853127177,-0.7884083058521851
C01550,2024-12-30,1,0,1,17,28693.49,5,4,4,13,28693.49,1687.8523529411766,17,4.235294117647059,9781.871590909092,2391.124166666667,1,0.1764705882352941,28693.49,64.0,5.9,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,1,VIP Customers,1.4906326179461569,0.9330900675784761
C01551,2024-06-14,200,1,200,4,7477.21,1,2,2,5,7477.21,1869.3025,4,4.25,481.36545064377685,623.1008333333333,1,0.0,,41.0,5.8,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,2,At-Risk Customers,-1.6224220057822305,0.9297047033444592
C01552,2023-12-11,386,1,386,4,8834.720000000001,1,2,2,5,8834.720000000001,2208.6800000000003,4,6.5,521.7354330708662,736.2266666666667,1,0.25,,39.0,4.9,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,Lost Customers,-2.1417842465254124,0.4630012243295037
C01553,2024-09-15,107,1,107,4,6132.57,2,2,2,6,6132.57,1533.1425,4,5.5,521.1815864022662,511.0475,1,0.5,,22.0,3.3,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,3,New Customers,-1.4365588344768707,-0.31449280878516456
C01554,2024-12-19,12,0,12,21,42670.15,3,5,5,13,42670.15,2031.911904761905,21,5.523809523809524,14713.844827586205,3555.8458333333338,1,0.2857142857142857,42670.15,50.0,3.3,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1,VIP Customers,2.7137739487422095,-0.4068789226954619
C01555,2024-03-11,295,1,295,2,3667.23,1,1,1,3,3667.23,1833.615,2,4.5,206.41069418386493,305.6025,1,0.0,,53.0,5.6,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0,Lost Customers,-2.3515638376151315,0.8336152884092132
C01556,2024-12-31,0,0,0,24,51645.57,5,5,5,15,51645.57,2151.89875,24,5.291666666666667,17606.44431818182,4303.7975,1,0.4583333333333333,51645.57,64.0,2.4,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1,VIP Customers,3.6005612237896654,-0.8805801994297573
C01557,2024-12-15,16,0,16,14,43562.53,3,4,5,12,43562.53,3111.6092857142858,14,5.571428571428571,15745.492771084337,3630.2108333333335,1,0.4285714285714285,43562.53,37.0,6.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,VIP Customers,2.267121604014158,0.9504352966261452
C01558,2024-12-23,8,0,8,16,31719.17,3,4,4,11,31719.17,1982.448125,16,3.875,11195.001176470589,2643.264166666667,1,0.125,31719.17,36.0,7.6,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1,VIP Customers,1.6220734001444754,1.7788387135399766
C01559,2024-05-07,238,1,238,4,7982.66,1,2,2,5,7982.66,1995.665,4,4.25,453.5602272727272,665.2216666666666,1,0.25,,52.0,1.2,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,3,New Customers,-1.7527101701105203,-1.3803520205271187
C01560,2024-12-16,15,0,15,12,31940.23,3,4,4,11,31940.23,2661.685833333333,12,5.5,10888.714772727271,2661.685833333333,1,0.4166666666666667,31940.23,69.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,4,Loyal Customers,1.265992165690861,-1.0265219738269922
C01561,2024-12-18,13,0,13,18,26978.870000000003,3,5,4,12,26978.870000000003,1498.8261111111112,18,4.444444444444445,9751.398795180725,2248.2391666666667,1,0.2222222222222222,26978.870000000003,60.0,3.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,4,Loyal Customers,1.378657801816005,-0.5186064872978027
C01562,2024-06-27,187,1,187,5,11031.85,1,2,3,6,11031.85,2206.37,5,6.2,737.0946547884188,919.3208333333332,1,0.0,,34.0,2.1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,3,New Customers,-1.2887942165909927,-0.9336087984888543
C01563,2024-02-06,329,1,329,2,3325.87,1,1,1,3,3325.87,1662.935,2,3.0,195.2565557729941,277.1558333333333,1,0.0,,62.0,4.9,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0,Lost Customers,-2.4929259359476443,0.4811811507989922
C01564,2024-12-29,2,0,2,11,16535.94,5,3,3,11,16535.94,1503.2672727272727,11,3.8181818181818175,6200.9775,1377.995,1,0.5454545454545454,16535.94,60.0,5.4,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,2,At-Risk Customers,0.179391009519623,0.7154554446582322
C01565,2024-06-20,194,1,194,1,1100.85,1,1,1,3,1100.85,1100.85,1,3.0,170.23453608247422,91.73749999999998,0,0.0,,51.0,3.3,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,3,New Customers,-2.298318723851977,-0.306111819956455
